# non-hangul-codes.txt (Version 09/07/95)
#
# 	This file was created by Ken Lunde of Adobe Systems
# Incorporated (lunde@mv.us.adobe.com), and provides mappings for the
# 5,874 non-hangul characters in KS C 5601-1992 (4,888 hanja and 986
# symbols). Anyone is hereby permitted to use and redistribute this
# file for non-commercial purposes as long as its contents are
# unmodified.
# 	The three fields, all tab-delimited, represent the following
# encodings:
#
# o KS C 5601-1992 (7-bit ISO 2022) Code
# o Wansung Code (the code points for these 5,874 characters are
#   identical to Microsoft's Unified Hangul Code)
# o Johab (described in KS C 5601-1992)
#
# 	The master URL of this document is:
#
#   ftp://ftp.ora.com/pub/examples/nutshell/ujip/map/non-hangul-codes.txt
#
# The following file provides mappings for the 11,172 pre-combined
# hangul characters of KS C 5601-1992:
#
#   ftp://unicode.org/pub/MappingTables/EastAsiaMaps/hangul-codes.txt
#
# KS	Wansung	Johab
# ======================
0x2121	0xA1A1	0xD931
0x2239	0xA2B9	0xD9B9
0x223A	0xA2BA	0xD9BA
0x223B	0xA2BB	0xD9BB
0x223C	0xA2BC	0xD9BC
0x223D	0xA2BD	0xD9BD
0x223E	0xA2BE	0xD9BE
0x223F	0xA2BF	0xD9BF
0x2240	0xA2C0	0xD9C0
0x2241	0xA2C1	0xD9C1
0x2242	0xA2C2	0xD9C2
0x2243	0xA2C3	0xD9C3
0x2244	0xA2C4	0xD9C4
0x2245	0xA2C5	0xD9C5
0x2246	0xA2C6	0xD9C6
0x2247	0xA2C7	0xD9C7
0x2248	0xA2C8	0xD9C8
0x2249	0xA2C9	0xD9C9
0x224A	0xA2CA	0xD9CA
0x224B	0xA2CB	0xD9CB
0x224C	0xA2CC	0xD9CC
0x224D	0xA2CD	0xD9CD
0x224E	0xA2CE	0xD9CE
0x224F	0xA2CF	0xD9CF
0x2250	0xA2D0	0xD9D0
0x2251	0xA2D1	0xD9D1
0x2252	0xA2D2	0xD9D2
0x2253	0xA2D3	0xD9D3
0x2254	0xA2D4	0xD9D4
0x2255	0xA2D5	0xD9D5
0x2256	0xA2D6	0xD9D6
0x2257	0xA2D7	0xD9D7
0x2258	0xA2D8	0xD9D8
0x2259	0xA2D9	0xD9D9
0x225A	0xA2DA	0xD9DA
0x225B	0xA2DB	0xD9DB
0x225C	0xA2DC	0xD9DC
0x225D	0xA2DD	0xD9DD
0x225E	0xA2DE	0xD9DE
0x225F	0xA2DF	0xD9DF
0x2260	0xA2E0	0xD9E0
0x2261	0xA2E1	0xD9E1
0x2262	0xA2E2	0xD9E2
0x2263	0xA2E3	0xD9E3
0x2264	0xA2E4	0xD9E4
0x2265	0xA2E5	0xD9E5
0x2321	0xA3A1	0xDA31
0x2322	0xA3A2	0xDA32
0x2323	0xA3A3	0xDA33
0x2324	0xA3A4	0xDA34
0x2325	0xA3A5	0xDA35
0x2326	0xA3A6	0xDA36
0x2327	0xA3A7	0xDA37
0x2328	0xA3A8	0xDA38
0x2329	0xA3A9	0xDA39
0x232A	0xA3AA	0xDA3A
0x232B	0xA3AB	0xDA3B
0x232C	0xA3AC	0xDA3C
0x232D	0xA3AD	0xDA3D
0x232E	0xA3AE	0xDA3E
0x232F	0xA3AF	0xDA3F
0x2330	0xA3B0	0xDA40
0x2331	0xA3B1	0xDA41
0x2332	0xA3B2	0xDA42
0x2333	0xA3B3	0xDA43
0x2334	0xA3B4	0xDA44
0x2335	0xA3B5	0xDA45
0x2336	0xA3B6	0xDA46
0x2337	0xA3B7	0xDA47
0x2338	0xA3B8	0xDA48
0x2339	0xA3B9	0xDA49
0x233A	0xA3BA	0xDA4A
0x233B	0xA3BB	0xDA4B
0x233C	0xA3BC	0xDA4C
0x233D	0xA3BD	0xDA4D
0x233E	0xA3BE	0xDA4E
0x233F	0xA3BF	0xDA4F
0x2340	0xA3C0	0xDA50
0x2341	0xA3C1	0xDA51
0x2342	0xA3C2	0xDA52
0x2343	0xA3C3	0xDA53
0x2344	0xA3C4	0xDA54
0x2345	0xA3C5	0xDA55
0x2346	0xA3C6	0xDA56
0x2347	0xA3C7	0xDA57
0x2348	0xA3C8	0xDA58
0x2349	0xA3C9	0xDA59
0x234A	0xA3CA	0xDA5A
0x234B	0xA3CB	0xDA5B
0x234C	0xA3CC	0xDA5C
0x234D	0xA3CD	0xDA5D
0x234E	0xA3CE	0xDA5E
0x234F	0xA3CF	0xDA5F
0x2350	0xA3D0	0xDA60
0x2351	0xA3D1	0xDA61
0x2352	0xA3D2	0xDA62
0x2353	0xA3D3	0xDA63
0x2354	0xA3D4	0xDA64
0x2355	0xA3D5	0xDA65
0x2356	0xA3D6	0xDA66
0x2357	0xA3D7	0xDA67
0x2358	0xA3D8	0xDA68
0x2359	0xA3D9	0xDA69
0x235A	0xA3DA	0xDA6A
0x235B	0xA3DB	0xDA6B
0x235C	0xA3DC	0xDA6C
0x235D	0xA3DD	0xDA6D
0x235E	0xA3DE	0xDA6E
0x235F	0xA3DF	0xDA6F
0x2360	0xA3E0	0xDA70
0x2361	0xA3E1	0xDA71
0x2362	0xA3E2	0xDA72
0x2363	0xA3E3	0xDA73
0x2364	0xA3E4	0xDA74
0x2365	0xA3E5	0xDA75
0x2366	0xA3E6	0xDA76
0x2367	0xA3E7	0xDA77
0x2368	0xA3E8	0xDA78
0x2369	0xA3E9	0xDA79
0x236A	0xA3EA	0xDA7A
0x236B	0xA3EB	0xDA7B
0x236C	0xA3EC	0xDA7C
0x236D	0xA3ED	0xDA7D
0x236E	0xA3EE	0xDA7E
0x236F	0xA3EF	0xDA91
0x2370	0xA3F0	0xDA92
0x2371	0xA3F1	0xDA93
0x2372	0xA3F2	0xDA94
0x2373	0xA3F3	0xDA95
0x2374	0xA3F4	0xDA96
0x2375	0xA3F5	0xDA97
0x2376	0xA3F6	0xDA98
0x2377	0xA3F7	0xDA99
0x2378	0xA3F8	0xDA9A
0x2379	0xA3F9	0xDA9B
0x237A	0xA3FA	0xDA9C
0x237B	0xA3FB	0xDA9D
0x237C	0xA3FC	0xDA9E
0x237D	0xA3FD	0xDA9F
0x237E	0xA3FE	0xDAA0
0x2421	0xA4A1	0xDAA1
0x2422	0xA4A2	0xDAA2
0x2423	0xA4A3	0xDAA3
0x2424	0xA4A4	0xDAA4
0x2425	0xA4A5	0xDAA5
0x2426	0xA4A6	0xDAA6
0x2427	0xA4A7	0xDAA7
0x2428	0xA4A8	0xDAA8
0x2429	0xA4A9	0xDAA9
0x242A	0xA4AA	0xDAAA
0x242B	0xA4AB	0xDAAB
0x242C	0xA4AC	0xDAAC
0x242D	0xA4AD	0xDAAD
0x242E	0xA4AE	0xDAAE
0x242F	0xA4AF	0xDAAF
0x2430	0xA4B0	0xDAB0
0x2431	0xA4B1	0xDAB1
0x2432	0xA4B2	0xDAB2
0x2433	0xA4B3	0xDAB3
0x2434	0xA4B4	0xDAB4
0x2435	0xA4B5	0xDAB5
0x2436	0xA4B6	0xDAB6
0x2437	0xA4B7	0xDAB7
0x2438	0xA4B8	0xDAB8
0x2439	0xA4B9	0xDAB9
0x243A	0xA4BA	0xDABA
0x243B	0xA4BB	0xDABB
0x243C	0xA4BC	0xDABC
0x243D	0xA4BD	0xDABD
0x243E	0xA4BE	0xDABE
0x243F	0xA4BF	0xDABF
0x2440	0xA4C0	0xDAC0
0x2441	0xA4C1	0xDAC1
0x2442	0xA4C2	0xDAC2
0x2443	0xA4C3	0xDAC3
0x2444	0xA4C4	0xDAC4
0x2445	0xA4C5	0xDAC5
0x2446	0xA4C6	0xDAC6
0x2447	0xA4C7	0xDAC7
0x2448	0xA4C8	0xDAC8
0x2449	0xA4C9	0xDAC9
0x244A	0xA4CA	0xDACA
0x244B	0xA4CB	0xDACB
0x244C	0xA4CC	0xDACC
0x244D	0xA4CD	0xDACD
0x244E	0xA4CE	0xDACE
0x244F	0xA4CF	0xDACF
0x2450	0xA4D0	0xDAD0
0x2451	0xA4D1	0xDAD1
0x2452	0xA4D2	0xDAD2
0x2453	0xA4D3	0xDAD3
0x2453	0xA4D3	0xDAD4
0x2455	0xA4D5	0xDAD5
0x2456	0xA4D6	0xDAD6
0x2457	0xA4D7	0xDAD7
0x2458	0xA4D8	0xDAD8
0x2459	0xA4D9	0xDAD9
0x245A	0xA4DA	0xDADA
0x245B	0xA4DB	0xDADB
0x245C	0xA4DC	0xDADC
0x245D	0xA4DD	0xDADD
0x245E	0xA4DE	0xDADE
0x245F	0xA4DF	0xDADF
0x2460	0xA4E0	0xDAE0
0x2461	0xA4E1	0xDAE1
0x2462	0xA4E2	0xDAE2
0x2463	0xA4E3	0xDAE3
0x2464	0xA4E4	0xDAE4
0x2465	0xA4E5	0xDAE5
0x2466	0xA4E6	0xDAE6
0x2467	0xA4E7	0xDAE7
0x2468	0xA4E8	0xDAE8
0x2469	0xA4E9	0xDAE9
0x246A	0xA4EA	0xDAEA
0x246B	0xA4EB	0xDAEB
0x246C	0xA4EC	0xDAEC
0x246D	0xA4ED	0xDAED
0x246E	0xA4EE	0xDAEE
0x246F	0xA4EF	0xDAEF
0x2470	0xA4F0	0xDAF0
0x2471	0xA4F1	0xDAF1
0x2472	0xA4F2	0xDAF2
0x2473	0xA4F3	0xDAF3
0x2474	0xA4F4	0xDAF4
0x2475	0xA4F5	0xDAF5
0x2476	0xA4F6	0xDAF6
0x2477	0xA4F7	0xDAF7
0x2478	0xA4F8	0xDAF8
0x2479	0xA4F9	0xDAF9
0x247A	0xA4FA	0xDAFA
0x247B	0xA4FB	0xDAFB
0x247C	0xA4FC	0xDAFC
0x247D	0xA4FD	0xDAFD
0x247E	0xA4FE	0xDAFE
0x2521	0xA5A1	0xDB31
0x2522	0xA5A2	0xDB32
0x2523	0xA5A3	0xDB33
0x2524	0xA5A4	0xDB34
0x2525	0xA5A5	0xDB35
0x2526	0xA5A6	0xDB36
0x2527	0xA5A7	0xDB37
0x2528	0xA5A8	0xDB38
0x2529	0xA5A9	0xDB39
0x252A	0xA5AA	0xDB3A
0x2530	0xA5B0	0xDB40
0x2531	0xA5B1	0xDB41
0x2532	0xA5B2	0xDB42
0x2533	0xA5B3	0xDB43
0x2534	0xA5B4	0xDB44
0x2535	0xA5B5	0xDB45
0x2536	0xA5B6	0xDB46
0x2537	0xA5B7	0xDB47
0x2538	0xA5B8	0xDB48
0x2539	0xA5B9	0xDB49
0x2541	0xA5C1	0xDB51
0x2542	0xA5C2	0xDB52
0x2543	0xA5C3	0xDB53
0x2544	0xA5C4	0xDB54
0x2545	0xA5C5	0xDB55
0x2546	0xA5C6	0xDB56
0x2547	0xA5C7	0xDB57
0x2548	0xA5C8	0xDB58
0x2549	0xA5C9	0xDB59
0x254A	0xA5CA	0xDB5A
0x254B	0xA5CB	0xDB5B
0x254C	0xA5CC	0xDB5C
0x254D	0xA5CD	0xDB5D
0x254E	0xA5CE	0xDB5E
0x254F	0xA5CF	0xDB5F
0x2550	0xA5D0	0xDB60
0x2551	0xA5D1	0xDB61
0x2552	0xA5D2	0xDB62
0x2553	0xA5D3	0xDB63
0x2554	0xA5D4	0xDB64
0x2555	0xA5D5	0xDB65
0x2556	0xA5D6	0xDB66
0x2557	0xA5D7	0xDB67
0x2558	0xA5D8	0xDB68
0x2561	0xA5E1	0xDB71
0x2562	0xA5E2	0xDB72
0x2563	0xA5E3	0xDB73
0x2564	0xA5E4	0xDB74
0x2565	0xA5E5	0xDB75
0x2566	0xA5E6	0xDB76
0x2567	0xA5E7	0xDB77
0x2568	0xA5E8	0xDB78
0x2569	0xA5E9	0xDB79
0x256A	0xA5EA	0xDB7A
0x256B	0xA5EB	0xDB7B
0x256C	0xA5EC	0xDB7C
0x256D	0xA5ED	0xDB7D
0x256E	0xA5EE	0xDB7E
0x256F	0xA5EF	0xDB91
0x2570	0xA5F0	0xDB92
0x2571	0xA5F1	0xDB93
0x2572	0xA5F2	0xDB94
0x2573	0xA5F3	0xDB95
0x2574	0xA5F4	0xDB96
0x2575	0xA5F5	0xDB97
0x2576	0xA5F6	0xDB98
0x2577	0xA5F7	0xDB99
0x2578	0xA5F8	0xDB9A
0x2621	0xA6A1	0xDBA1
0x2622	0xA6A2	0xDBA2
0x2623	0xA6A3	0xDBA3
0x2624	0xA6A4	0xDBA4
0x2625	0xA6A5	0xDBA5
0x2626	0xA6A6	0xDBA6
0x2627	0xA6A7	0xDBA7
0x2628	0xA6A8	0xDBA8
0x2629	0xA6A9	0xDBA9
0x262A	0xA6AA	0xDBAA
0x262B	0xA6AB	0xDBAB
0x262C	0xA6AC	0xDBAC
0x262D	0xA6AD	0xDBAD
0x262E	0xA6AE	0xDBAE
0x262F	0xA6AF	0xDBAF
0x2630	0xA6B0	0xDBB0
0x2631	0xA6B1	0xDBB1
0x2632	0xA6B2	0xDBB2
0x2633	0xA6B3	0xDBB3
0x2634	0xA6B4	0xDBB4
0x2635	0xA6B5	0xDBB5
0x2636	0xA6B6	0xDBB6
0x2637	0xA6B7	0xDBB7
0x2638	0xA6B8	0xDBB8
0x2639	0xA6B9	0xDBB9
0x263A	0xA6BA	0xDBBA
0x263B	0xA6BB	0xDBBB
0x263C	0xA6BC	0xDBBC
0x263D	0xA6BD	0xDBBD
0x263E	0xA6BE	0xDBBE
0x263F	0xA6BF	0xDBBF
0x2640	0xA6C0	0xDBC0
0x2641	0xA6C1	0xDBC1
0x2642	0xA6C2	0xDBC2
0x2643	0xA6C3	0xDBC3
0x2644	0xA6C4	0xDBC4
0x2645	0xA6C5	0xDBC5
0x2646	0xA6C6	0xDBC6
0x2647	0xA6C7	0xDBC7
0x2648	0xA6C8	0xDBC8
0x2649	0xA6C9	0xDBC9
0x264A	0xA6CA	0xDBCA
0x264B	0xA6CB	0xDBCB
0x264C	0xA6CC	0xDBCC
0x264D	0xA6CD	0xDBCD
0x264E	0xA6CE	0xDBCE
0x264F	0xA6CF	0xDBCF
0x2650	0xA6D0	0xDBD0
0x2651	0xA6D1	0xDBD1
0x2652	0xA6D2	0xDBD2
0x2653	0xA6D3	0xDBD3
0x2654	0xA6D4	0xDBD4
0x2655	0xA6D5	0xDBD5
0x2656	0xA6D6	0xDBD6
0x2657	0xA6D7	0xDBD7
0x2658	0xA6D8	0xDBD8
0x2659	0xA6D9	0xDBD9
0x265A	0xA6DA	0xDBDA
0x265B	0xA6DB	0xDBDB
0x265C	0xA6DC	0xDBDC
0x265D	0xA6DD	0xDBDD
0x265E	0xA6DE	0xDBDE
0x265F	0xA6DF	0xDBDF
0x2660	0xA6E0	0xDBE0
0x2661	0xA6E1	0xDBE1
0x2662	0xA6E2	0xDBE2
0x2663	0xA6E3	0xDBE3
0x2664	0xA6E4	0xDBE4
0x2721	0xA7A1	0xDC31
0x2722	0xA7A2	0xDC32
0x2723	0xA7A3	0xDC33
0x2724	0xA7A4	0xDC34
0x2725	0xA7A5	0xDC35
0x2726	0xA7A6	0xDC36
0x2727	0xA7A7	0xDC37
0x2728	0xA7A8	0xDC38
0x2729	0xA7A9	0xDC39
0x272A	0xA7AA	0xDC3A
0x272B	0xA7AB	0xDC3B
0x272C	0xA7AC	0xDC3C
0x272D	0xA7AD	0xDC3D
0x272E	0xA7AE	0xDC3E
0x272F	0xA7AF	0xDC3F
0x2730	0xA7B0	0xDC40
0x2731	0xA7B1	0xDC41
0x2732	0xA7B2	0xDC42
0x2733	0xA7B3	0xDC43
0x2734	0xA7B4	0xDC44
0x2735	0xA7B5	0xDC45
0x2736	0xA7B6	0xDC46
0x2737	0xA7B7	0xDC47
0x2738	0xA7B8	0xDC48
0x2739	0xA7B9	0xDC49
0x273A	0xA7BA	0xDC4A
0x273B	0xA7BB	0xDC4B
0x273C	0xA7BC	0xDC4C
0x273D	0xA7BD	0xDC4D
0x273E	0xA7BE	0xDC4E
0x273F	0xA7BF	0xDC4F
0x2740	0xA7C0	0xDC50
0x2741	0xA7C1	0xDC51
0x2742	0xA7C2	0xDC52
0x2743	0xA7C3	0xDC53
0x2744	0xA7C4	0xDC54
0x2745	0xA7C5	0xDC55
0x2746	0xA7C6	0xDC56
0x2747	0xA7C7	0xDC57
0x2748	0xA7C8	0xDC58
0x2749	0xA7C9	0xDC59
0x274A	0xA7CA	0xDC5A
0x274B	0xA7CB	0xDC5B
0x274C	0xA7CC	0xDC5C
0x274D	0xA7CD	0xDC5D
0x274E	0xA7CE	0xDC5E
0x274F	0xA7CF	0xDC5F
0x2750	0xA7D0	0xDC60
0x2751	0xA7D1	0xDC61
0x2752	0xA7D2	0xDC62
0x2753	0xA7D3	0xDC63
0x2754	0xA7D4	0xDC64
0x2755	0xA7D5	0xDC65
0x2756	0xA7D6	0xDC66
0x2757	0xA7D7	0xDC67
0x2758	0xA7D8	0xDC68
0x2759	0xA7D9	0xDC69
0x275A	0xA7DA	0xDC6A
0x275B	0xA7DB	0xDC6B
0x275C	0xA7DC	0xDC6C
0x275D	0xA7DD	0xDC6D
0x275E	0xA7DE	0xDC6E
0x275F	0xA7DF	0xDC6F
0x2760	0xA7E0	0xDC70
0x2761	0xA7E1	0xDC71
0x2762	0xA7E2	0xDC72
0x2763	0xA7E3	0xDC73
0x2764	0xA7E4	0xDC74
0x2765	0xA7E5	0xDC75
0x2766	0xA7E6	0xDC76
0x2767	0xA7E7	0xDC77
0x2768	0xA7E8	0xDC78
0x2769	0xA7E9	0xDC79
0x276A	0xA7EA	0xDC7A
0x276B	0xA7EB	0xDC7B
0x276C	0xA7EC	0xDC7C
0x276D	0xA7ED	0xDC7D
0x276E	0xA7EE	0xDC7E
0x276F	0xA7EF	0xDC91
0x2821	0xA8A1	0xDCA1
0x2822	0xA8A2	0xDCA2
0x2823	0xA8A3	0xDCA3
0x2824	0xA8A4	0xDCA4
0x2826	0xA8A6	0xDCA6
0x2828	0xA8A8	0xDCA8
0x2829	0xA8A9	0xDCA9
0x282A	0xA8AA	0xDCAA
0x282B	0xA8AB	0xDCAB
0x282C	0xA8AC	0xDCAC
0x282D	0xA8AD	0xDCAD
0x282E	0xA8AE	0xDCAE
0x282F	0xA8AF	0xDCAF
0x2831	0xA8B1	0xDCB1
0x2832	0xA8B2	0xDCB2
0x2833	0xA8B3	0xDCB3
0x2834	0xA8B4	0xDCB4
0x2835	0xA8B5	0xDCB5
0x2836	0xA8B6	0xDCB6
0x2837	0xA8B7	0xDCB7
0x2838	0xA8B8	0xDCB8
0x2839	0xA8B9	0xDCB9
0x283A	0xA8BA	0xDCBA
0x283B	0xA8BB	0xDCBB
0x283C	0xA8BC	0xDCBC
0x283D	0xA8BD	0xDCBD
0x283E	0xA8BE	0xDCBE
0x283F	0xA8BF	0xDCBF
0x2840	0xA8C0	0xDCC0
0x2841	0xA8C1	0xDCC1
0x2842	0xA8C2	0xDCC2
0x2843	0xA8C3	0xDCC3
0x2844	0xA8C4	0xDCC4
0x2845	0xA8C5	0xDCC5
0x2846	0xA8C6	0xDCC6
0x2847	0xA8C7	0xDCC7
0x2848	0xA8C8	0xDCC8
0x2849	0xA8C9	0xDCC9
0x284A	0xA8CA	0xDCCA
0x284B	0xA8CB	0xDCCB
0x284C	0xA8CC	0xDCCC
0x284D	0xA8CD	0xDCCD
0x284E	0xA8CE	0xDCCE
0x284F	0xA8CF	0xDCCF
0x2850	0xA8D0	0xDCD0
0x2851	0xA8D1	0xDCD1
0x2852	0xA8D2	0xDCD2
0x2853	0xA8D3	0xDCD3
0x2854	0xA8D4	0xDCD4
0x2855	0xA8D5	0xDCD5
0x2856	0xA8D6	0xDCD6
0x2857	0xA8D7	0xDCD7
0x2858	0xA8D8	0xDCD8
0x2859	0xA8D9	0xDCD9
0x285A	0xA8DA	0xDCDA
0x285B	0xA8DB	0xDCDB
0x285C	0xA8DC	0xDCDC
0x285D	0xA8DD	0xDCDD
0x285E	0xA8DE	0xDCDE
0x285F	0xA8DF	0xDCDF
0x2860	0xA8E0	0xDCE0
0x2861	0xA8E1	0xDCE1
0x2862	0xA8E2	0xDCE2
0x2863	0xA8E3	0xDCE3
0x2864	0xA8E4	0xDCE4
0x2865	0xA8E5	0xDCE5
0x2866	0xA8E6	0xDCE6
0x2867	0xA8E7	0xDCE7
0x2868	0xA8E8	0xDCE8
0x2869	0xA8E9	0xDCE9
0x286A	0xA8EA	0xDCEA
0x286B	0xA8EB	0xDCEB
0x286C	0xA8EC	0xDCEC
0x286D	0xA8ED	0xDCED
0x286E	0xA8EE	0xDCEE
0x286F	0xA8EF	0xDCEF
0x2870	0xA8F0	0xDCF0
0x2871	0xA8F1	0xDCF1
0x2872	0xA8F2	0xDCF2
0x2873	0xA8F3	0xDCF3
0x2874	0xA8F4	0xDCF4
0x2875	0xA8F5	0xDCF5
0x2876	0xA8F6	0xDCF6
0x2877	0xA8F7	0xDCF7
0x2878	0xA8F8	0xDCF8
0x2879	0xA8F9	0xDCF9
0x287A	0xA8FA	0xDCFA
0x287B	0xA8FB	0xDCFB
0x287C	0xA8FC	0xDCFC
0x287D	0xA8FD	0xDCFD
0x287E	0xA8FE	0xDCFE
0x2921	0xA9A1	0xDD31
0x2922	0xA9A2	0xDD32
0x2923	0xA9A3	0xDD33
0x2924	0xA9A4	0xDD34
0x2925	0xA9A5	0xDD35
0x2926	0xA9A6	0xDD36
0x2927	0xA9A7	0xDD37
0x2928	0xA9A8	0xDD38
0x2929	0xA9A9	0xDD39
0x292A	0xA9AA	0xDD3A
0x292B	0xA9AB	0xDD3B
0x292C	0xA9AC	0xDD3C
0x292D	0xA9AD	0xDD3D
0x292E	0xA9AE	0xDD3E
0x292F	0xA9AF	0xDD3F
0x2930	0xA9B0	0xDD40
0x2931	0xA9B1	0xDD41
0x2932	0xA9B2	0xDD42
0x2933	0xA9B3	0xDD43
0x2934	0xA9B4	0xDD44
0x2935	0xA9B5	0xDD45
0x2936	0xA9B6	0xDD46
0x2937	0xA9B7	0xDD47
0x2938	0xA9B8	0xDD48
0x2939	0xA9B9	0xDD49
0x293A	0xA9BA	0xDD4A
0x293B	0xA9BB	0xDD4B
0x293C	0xA9BC	0xDD4C
0x293D	0xA9BD	0xDD4D
0x293E	0xA9BE	0xDD4E
0x293F	0xA9BF	0xDD4F
0x2940	0xA9C0	0xDD50
0x2941	0xA9C1	0xDD51
0x2942	0xA9C2	0xDD52
0x2943	0xA9C3	0xDD53
0x2944	0xA9C4	0xDD54
0x2945	0xA9C5	0xDD55
0x2946	0xA9C6	0xDD56
0x2947	0xA9C7	0xDD57
0x2948	0xA9C8	0xDD58
0x2949	0xA9C9	0xDD59
0x294A	0xA9CA	0xDD5A
0x294B	0xA9CB	0xDD5B
0x294C	0xA9CC	0xDD5C
0x294D	0xA9CD	0xDD5D
0x294E	0xA9CE	0xDD5E
0x294F	0xA9CF	0xDD5F
0x2950	0xA9D0	0xDD60
0x2951	0xA9D1	0xDD61
0x2952	0xA9D2	0xDD62
